2	1e-06
3	2e-06
4	1e-06
5	1e-06
6	2e-06
7	3e-06
8	4e-06
9	6e-06
10	6e-06
11	7e-06
12	9e-06
13	1e-05
14	1.2e-05
15	1.4e-05
16	1.7e-05
17	2e-05
18	2.3e-05
19	3.8e-05
20	4e-05
21	6.6e-05
22	4.2e-05
23	6e-05
24	5.5e-05
25	6.2e-05
26	6.7e-05
27	8.2e-05
28	9.2e-05
29	0.000102
30	0.0001
31	0.000112
32	0.000125
33	0.000171
34	0.000147
35	0.000161
36	0.000215
37	0.000249
38	0.000269
39	0.000289
40	0.000315
41	0.000296
42	0.000322
43	0.000347
44	0.000331
45	0.000379
46	0.000375
47	0.0004
48	0.000497
49	0.000479
50	0.00048
51	0.000538
52	0.000567
53	0.000609
54	0.000642
55	0.000677
56	0.000702
57	0.000762
58	0.004612
59	0.000864
60	0.000914
61	0.000975
62	0.001063
63	0.001121
64	0.001168
65	0.001255
66	0.001417
67	0.001493
68	0.001517
69	0.001623
70	0.001692
71	0.001761
72	0.001836
73	0.001877
74	0.001976
75	0.002075
76	0.002162
77	0.002257
78	0.002298
79	0.002388
80	0.003069
81	0.002609
82	0.002674
83	0.002749
84	0.002922
85	0.002965
86	0.003766
87	0.003217
88	0.003297
89	0.004351
90	0.003595
91	0.003728
92	0.003906
93	0.003874
94	0.00402
95	0.004217
96	0.004332
97	0.004456
98	0.004552
99	0.00471
100	0.004907
101	0.005098
102	0.005099
103	0.005607
104	0.00538
105	0.005556
106	0.006145
107	0.00641
108	0.006193
109	0.006232
110	0.006468
111	0.006595
112	0.006714
113	0.006966
114	0.007241
115	0.007348
116	0.007487
117	0.007678
118	0.007848
119	0.008812
120	0.008285
121	0.008504
122	0.008857
123	0.008901
124	0.009267
125	0.009628
126	0.009743
127	0.010821
128	0.010079
129	0.010253
130	0.010551
131	0.01021
132	0.010003
133	0.009795
134	0.009684
135	0.011683
136	0.012141
137	0.01276
138	0.013088
139	0.013368
140	0.013448
141	0.013628
142	0.013883
143	0.014309
144	0.014675
145	0.012297
146	0.016302
147	0.017533
148	0.013698
149	0.014714
150	0.014926
151	0.015231
152	0.014553
153	0.014575
154	0.018132
155	0.015645
156	0.018341
157	0.018633
158	0.023378
159	0.018701
160	0.018514
161	0.021037
162	0.019695
163	0.020975
164	0.02186
165	0.026799
166	0.026665
167	0.018721
168	0.020087
169	0.021726
170	0.024601
171	0.023832
172	0.02362
173	0.020399
174	0.024195
175	0.025831
176	0.022478
177	0.021916
178	0.029762
179	0.023633
180	0.024157
181	0.024145
182	0.026518
183	0.025578
184	0.027612
185	0.030165
186	0.029489
187	0.028394
188	0.029229
189	0.0301
190	0.027786
191	0.032994
192	0.033086
193	0.028318
