
418000	3e-06
419000	1e-06
420000	1e-06
421000	2e-06
422000	2e-06
423000	2e-06
424000	1e-06
425000	2e-06
426000	1e-06
427000	3e-06
428000	2e-06
429000	3e-06
430000	2e-06
431000	2e-06
432000	2e-06
433000	1e-06
434000	4e-06
435000	2e-06
436000	2e-06
437000	1e-06
438000	1e-06
439000	2e-06
440000	1e-06
441000	2e-06
442000	2e-06
443000	2e-06
444000	1e-06
445000	3e-06
446000	2e-06
447000	1e-06
448000	2e-06
449000	3e-06
450000	2e-06
451000	1e-06
452000	2e-06
453000	2e-06
454000	3e-06
455000	2e-06
456000	2e-06
457000	1e-06
458000	2e-06
459000	1e-06
460000	2e-06
461000	2e-06
462000	2e-06
463000	2e-06
464000	1e-06
465000	3e-06
466000	1e-06
467000	2e-06
468000	2e-06
469000	2e-06
470000	2e-06
471000	1e-06
472000	1e-06
473000	1e-06
474000	4e-06
475000	1e-06
476000	1e-06
477000	1e-06
478000	4e-06
479000	3e-06
480000	2e-06
481000	1e-06
482000	2e-06
483000	2e-06
484000	2e-06
485000	1e-06
486000	1e-06
487000	2e-06
488000	3e-06
489000	4e-06
490000	3e-06
491000	4e-06
492000	2e-06
493000	3e-06
494000	2e-06
495000	1e-06
496000	1e-06
497000	2e-06
498000	2e-06
499000	2e-06
500000	2e-06
